gross_lr,net_lr,attritional,large,cat
0.5185903155331397,0.4172059088464109,0.4947484367669201,0.023841878766219588,0.0
0.6199287651000928,0.49873269152302463,0.5390035903646809,0.08092517473541186,0.0
0.5988121113720861,0.48174434359884327,0.532322727332719,0.06648938403936709,0.0
0.539290763458369,0.43385941920225785,0.5109978327989818,0.02829293065938721,0.0
0.5242064002980962,0.42172404903981836,0.4992539864752468,0.024952413822849365,0.0
0.5045367605551577,0.4058998238666244,0.48838405099968174,0.016152709555475982,0.0
0.6472461799675358,0.5207095517838825,0.46358704498432857,0.18365913498320713,0.0
0.6032936189637244,0.48534971645631625,0.53720611946398,0.06608749949974431,0.0
0.6881167665836079,0.5535899387165125,0.4381167665836079,0.25,0.0
0.5917850557300526,0.4760910773348273,0.48813853934853074,0.10364651638152181,0.0
0.538481682453307,0.43320851353368545,0.504047698060683,0.03443398439262396,0.0
0.633340938429096,0.5095227849662077,0.5255266851376338,0.10781425329146217,0.0
0.7009940970637553,0.5639497510877911,0.5547445694679897,0.05399120291411805,0.09225832468164749
0.6169049433884792,0.49630002695603154,0.5297512331698503,0.08715371021862894,0.0
0.5388867116076673,0.4335343594883684,0.4904468002390894,0.04843991136857793,0.0
0.5485912188012608,0.44134163552561434,0.5213886598798688,0.02720255892139196,0.0
0.7232043622372194,0.581817909419843,0.4627153542574523,0.25,0.010489007979767104
0.6992172699805788,0.5625202936993756,0.5438124411036254,0.10149708898582385,0.05390773989112946
0.600394040001788,0.4830170051814384,0.4944369196052829,0.10595712039650508,0.0
0.5667708771874753,0.4559671706973239,0.4793267664206186,0.08744411076685665,0.0
0.6762145345101815,0.544014593013441,0.4803257369528831,0.057595957282250046,0.13829284027504837
0.5454955890446989,0.4388512013864602,0.49726665866664865,0.048228930378050164,0.0
0.4980832271313457,0.4007079562271676,0.4874759729992892,0.010607254132056479,0.0
0.588087014212921,0.4731160029342949,0.5726087623341148,0.01547825187880619,0.0
0.5108001937409097,0.41093875586456186,0.47805090830442043,0.032749285436489244,0.0
0.5238344197184447,0.42142479066348876,0.5000782384153203,0.023756181303124402,0.0
0.6604125312530639,0.5313018813930899,0.4999415002900522,0.12528180391513874,0.035189227047872945
0.5877066141143333,0.4728099710549812,0.49994816636910316,0.015243172270987607,0.07251527547424255
0.6401278195520589,0.5149828308296314,0.5007609543232241,0.13936686522883482,0.0
0.6250638987795178,0.5028639065681221,0.4848862497981292,0.13545673576418024,0.004720913217208336
0.618723058487313,0.49776270055304334,0.48193230030853684,0.06555098475895643,0.07123977341981971
0.5202485494038586,0.4185399579954042,0.47393892742453425,0.04630962197932427,0.0
0.46685254996039954,0.3755828764431414,0.45646755385990506,0.010384996100494467,0.0
0.5615236610991547,0.45174578535427,0.5056205609333329,0.05590310016582188,0.0
0.5427050831999051,0.43660623943432364,0.5294669149203858,0.013238168279519243,0.0
0.5796924401468418,0.46636256809813426,0.4830996997056517,0.09659274044119018,0.0
0.49936373901348957,0.40173812803635234,0.4826497310602265,0.016714007953263065,0.0
0.5341148611208095,0.42969540577169124,0.4897128155944397,0.04440204552636978,0.0
0.5631066631560399,0.45301931050903405,0.4854953519503497,0.07761131120569016,0.0
0.5072786474374504,0.4081056718634289,0.457891342940936,0.04938730449651449,0.0
0.5542162932079879,0.4458670078858263,0.5417012121529121,0.012515081055075813,0.0
0.5371006426601608,0.4320974670200993,0.5124217885582677,0.0,0.024678854101893112
0.5419420495174996,0.4359923788368284,0.4782369862628151,0.06370506325468446,0.0
0.738813942438135,0.5943758166914797,0.5080797401780467,0.045057501113362895,0.18567670114672544
0.6207702682228562,0.4994096807852878,0.4861419512746565,0.01168967147873956,0.12293864546946012
0.9527277355126353,0.7664694632199152,0.4928031737409773,0.08023816551836097,0.37968639625329703
0.5225888280947858,0.4204227122022552,0.5101199674330421,0.01246886066174374,0.0
0.5510383952182152,0.44331038895305414,0.5284699623037912,0.022568432914423987,0.0
0.6667122345846493,0.5363699927233504,0.5467433770494841,0.11996885753516526,0.0
0.7971477307538689,0.6413053493914875,0.5528256465931619,0.244322084160707,0.0
0.4917038360412492,0.395575736095185,0.4917038360412492,0.0,0.0
0.4980374629328789,0.40067113892950107,0.48435745763397636,0.013680005298902571,0.0
0.5311368264386408,0.4272995768698865,0.5020922905631573,0.029044535875483536,0.0
0.6594616412809806,0.5305368904105489,0.5029590177626722,0.15650262351830851,0.0
0.4775910320920951,0.3842219853180905,0.4775910320920951,0.0,0.0
0.48086164150480915,0.38685319059061896,0.48086164150480915,0.0,0.0
0.5995531210147126,0.48234048585633627,0.524059130095012,0.07549399091970058,0.0
0.726430194784479,0.5844130917041134,0.5507693721811672,0.05760144622685397,0.11805937637645793
0.5924623550354657,0.4766359646260322,0.4923638853646445,0.1000984696708212,0.0
0.49022164447269173,0.3943833129782805,0.48006916427559576,0.010152480197095954,0.0
0.6042860146482076,0.48614809878448306,0.4906866938336157,0.07494587621591424,0.03865344459867769
0.6946421133945405,0.5588395802259079,0.4701727671422744,0.2244693462522661,0.0
0.5630270686779283,0.4529552767513933,0.4909959072572512,0.07203116142067707,0.0
0.5282171825425519,0.424950723355483,0.5119130297852015,0.016304152757350376,0.0
0.6973839330634587,0.5610453741495525,0.496670843877099,0.027646837943606166,0.17306625124275354
0.5863882327899529,0.47174933327951707,0.5374752724749964,0.04891296031495655,0.0
0.5456312767902932,0.4389603621777909,0.5036398253487171,0.04199145144157609,0.0
0.5848277752451947,0.4704939451847591,0.5137184075307739,0.07110936771442075,0.0
0.7609010142069383,0.6121448659294819,0.4946659303155196,0.25,0.016235083891418693
1.300549269330606,1.0462918871764726,0.5400966153210898,0.06069743293597107,0.6997552210735453
0.4638064642428757,0.3731323004833935,0.4638064642428757,0.0,0.0
0.5310392760597664,0.4272210975900821,0.4900917497695022,0.040947526290264255,0.0
0.5409343538173234,0.43518168764603665,0.4651624864992088,0.07577186731811449,0.0
0.5486613440875961,0.4413980513184711,0.5244680489611533,0.024193295126442846,0.0
0.5814439376346489,0.467771647827075,0.5252253642908721,0.0,0.05621857334377679
0.49412576794766816,0.397524180313899,0.4838921459032232,0.010233622044444935,0.0
0.6135606763083353,0.49360956409005574,0.5513086951306911,0.02171533254714526,0.040536648630498856
0.5481395322350164,0.4409782536830707,0.4902778850400281,0.05786164719498837,0.0
0.4986605320833912,0.4011723980610882,0.45934679581883975,0.03931373626455143,0.0
0.5564411415508229,0.44765689837763706,0.4907504882844453,0.06569065326637763,0.0
0.5938600418312436,0.4777604036532355,0.5099992876836428,0.0838607541476009,0.0
0.6353977642916238,0.5111775013726113,0.4921308210181907,0.14326694327343303,0.0
0.606762932570894,0.4881407792532842,0.5717714418911543,0.02785332676259964,0.007138163917140034
0.5891597300611621,0.47397900283420485,0.5253849843968724,0.06377474566428963,0.0
0.5911490527294281,0.4755794129208249,0.5537342423743226,0.03741481035510548,0.0
0.5805076302512823,0.4670183885371566,0.5423769421882212,0.03813068806306111,0.0
0.5154552802934285,0.4146837729960632,0.4510873573353754,0.06436792295805306,0.0
0.5346453481300006,0.4301221825705855,0.487915669257929,0.04672967887207158,0.0
0.4689406470450625,0.37726275054775277,0.4237310581691666,0.045209588875895886,0.0
0.5739198265154335,0.46171850043166623,0.48011434499299926,0.09380548152243422,0.0
0.6236415880697593,0.5017196576021213,0.5336362108805446,0.0355551068964895,0.05445027029272528
0.5848147349101154,0.47048345423518784,0.4744780855412855,0.11033664936882984,0.0
0.5655319763330622,0.4549704749599485,0.48039409204753203,0.03633546231639992,0.048802421969130184
0.7589634204634008,0.610586071762806,0.5089634204634008,0.25,0.0
0.739359049632478,0.5948143554293286,0.5232435782798023,0.17310420397559034,0.04301126737708538
0.683940012689171,0.5502297402084381,0.488543880941713,0.038925223277837685,0.15647090846962025
0.5579210118967087,0.44884745407090215,0.4914987360152834,0.05799395536015217,0.008428320521273186
0.5754909907436345,0.462982502053254,0.5239241911999684,0.05156679954366617,0.0
0.6088647446775326,0.48983168709307495,0.5067671457617492,0.10209759891578336,0.0
0.534305633691327,0.42984888230467255,0.49063030055404966,0.036324885355374065,0.007350447781903315
0.5420548754122065,0.4360831472691202,0.5086083690663264,0.033446506345880145,0.0
0.6190019755658905,0.4979870893427589,0.5013855614858644,0.11761641408002611,0.0
0.619577268027187,0.498449912127872,0.5067846063789809,0.11279266164820612,0.0
0.612392501829995,0.49266976772223103,0.5627761625987491,0.04961633923124596,0.0
0.5999444765569971,0.4826553313901042,0.490044215624328,0.10990026093266915,0.0
0.6217235595547976,0.5001766036618347,0.4831959799496657,0.01120852930376555,0.12731905030136648
0.5697649193796392,0.45837587764091975,0.5432806004677456,0.026484318911893567,0.0
0.49071739726714303,0.39478214610141654,0.4784090213413385,0.01230837592580455,0.0
0.6254032879566014,0.5031369451610858,0.5533559508973608,0.07204733705924059,0.0
0.4933191018385918,0.3968752174291471,0.4933191018385918,0.0,0.0
0.5182619903395438,0.41694177122816295,0.5013169167719297,0.01694507356761408,0.0
0.5547619797454372,0.4463060127052042,0.521560769163548,0.0,0.03320121058188915
0.551647855202642,0.44380069951052553,0.5367834101783264,0.01486444502431556,0.0
0.5565651349367418,0.4477566510566087,0.529868052244785,0.026697082691956798,0.0
0.5148085731862717,0.4141634971283556,0.4930398375201041,0.021768735666167573,0.0
0.6337743610118939,0.5098714734340686,0.4882474603915787,0.14552690062031523,0.0
0.787096917053663,0.6332194697696719,0.5096154680866226,0.08590289786186461,0.1915785511051758
0.6710778716104014,0.539882147710568,0.5031514623455773,0.16792640926482413,0.0
0.5337529642303992,0.42940425972335616,0.4802331484863014,0.01090177121647772,0.042618044527620094
0.6280226846838465,0.5052442498281545,0.511553299808767,0.11646938487507949,0.0
0.6060295238933329,0.4875507519721863,0.5297765297408982,0.07625299415243468,0.0
0.5731747391671127,0.46111907765994214,0.5041120177017588,0.06906272146535385,0.0
0.5482043294685689,0.44103038305746367,0.5482043294685689,0.0,0.0
0.603175190018134,0.4852544403695888,0.5115402263442329,0.09163496367390112,0.0
0.6226940018614602,0.5009573244975447,0.49445656864268805,0.12823743321877207,0.0
0.513599992355741,0.41319119385019365,0.5021108900532367,0.01148910230250434,0.0
0.5487779963597156,0.44149189807139116,0.48260644429790805,0.030340754171695107,0.03583079789011249
0.547763628125782,0.44067583882719163,0.4691536000825554,0.07861002804322667,0.0
0.5135769176533919,0.4131726302521537,0.5135769176533919,0.0,0.0
0.47419236816200955,0.3814877601863367,0.47419236816200955,0.0,0.0
0.5119092409041086,0.4118309843073554,0.4884858867547648,0.02342335414934377,0.0
0.5614016870464135,0.45164765722883965,0.4964367557447066,0.06496493130170684,0.0
0.5756486068085349,0.4631093041774663,0.5107674246230584,0.0648811821854765,0.0
0.568675981519869,0.45749982713273457,0.5131036223299396,0.05557235918992947,0.0
0.5829240689051918,0.4689624134342268,0.5007272346428003,0.0821968342623915,0.0
0.547230913509986,0.4402472699187837,0.44449092528080103,0.10273998822918493,0.0
0.5628100095637392,0.4527806526940282,0.49295236000413734,0.06985764955960189,0.0
0.5851124130868766,0.4707229363283922,0.4764085258958208,0.10870388719105575,0.0
0.7134495245429959,0.5739701424948402,0.4957775039310175,0.1998665090035373,0.017805511608441123
0.7796877426888649,0.6272587889931918,0.5296877426888649,0.25,0.0
0.598126616556748,0.48119286301990377,0.5237935173996863,0.07433309915706178,0.0
0.7429385964488244,0.5976941008430793,0.5057426355535788,0.1936936166453681,0.04350234424987752
0.56983642176329,0.4584334013085668,0.5144784588467748,0.0553579629165152,0.0
0.5115180532229954,0.4115162738178998,0.45646115639831425,0.05505689682468114,0.0
0.5049705679873262,0.4062488219458039,0.5049705679873262,0.0,0.0
0.586035454793606,0.471465523381456,0.5181572383619593,0.06787821643164671,0.0
0.4783967749349478,0.38487020543516554,0.4783967749349478,0.0,0.0
0.6583877072998533,0.529672910522732,0.5113771366760684,0.14701057062378484,0.0
0.5845314344597763,0.47025553902289,0.4878258724087592,0.020819376693821254,0.07588618535719588
0.5969785203595179,0.4802692196292322,0.5299795937802899,0.06699892657922799,0.0
0.5602499146812601,0.45072105636107374,0.5334221972830385,0.026827717398221516,0.0
0.6722732757342729,0.5408438503282225,0.48334037364513305,0.18893290208913976,0.0
0.6210129566824644,0.4996049236510426,0.5448897353695616,0.07612322131290271,0.0
0.5815281414191206,0.4678393897716825,0.4934409916581637,0.05940633349476304,0.02868081626619393
0.6189463250878003,0.49794231853313536,0.5648299836179485,0.054116341469851933,0.0
0.4845956566213454,0.3898572057518724,0.4845956566213454,0.0,0.0
0.5291731946429141,0.42571983509022443,0.5010137156538,0.028159478989114087,0.0
0.5714688061237796,0.4597466545265807,0.5055259960345834,0.06594281008919625,0.0
0.5991795189074487,0.4820399229610425,0.47711632808613785,0.12206319082131079,0.0
0.4945326038541491,0.39785147980066293,0.4500169851032436,0.0445156187509055,0.0
0.5030873284554037,0.4047337557423723,0.4757211492269229,0.02736617922848083,0.0
0.5814398961052023,0.46776839641663526,0.5325008205857749,0.048939075519427444,0.0
0.5495500430016215,0.4421130095948045,0.48935495327409506,0.060195089727526394,0.0
0.6183348826992866,0.49745041313157606,0.48941250481704024,0.12892237788224634,0.0
0.5764633522967259,0.46376476692271595,0.546654082806478,0.0298092694902479,0.0
0.5866252678832663,0.47194002801208773,0.5141013196410192,0.03986317199541956,0.03266077624682746
0.5334913440390792,0.42919378627943916,0.5205815749273203,0.012909769111758904,0.0
0.7224578819169578,0.5812173660021925,0.5251978338468775,0.10779752117098294,0.08946252689909742
0.5159988711539112,0.4151210918433215,0.47265371665100125,0.04334515450290999,0.0
0.5448833982232844,0.43835869387063225,0.5028498768033387,0.04203352141994564,0.0
0.5217028403648765,0.4197099350735431,0.5036195449640194,0.018083295400857066,0.0
0.5162111752694627,0.4152918905042827,0.4943659842230008,0.021845191046461883,0.0
0.6038548329961309,0.48580121314538727,0.46741905522965316,0.06688410685790411,0.06955167090857366
0.7674312900344564,0.6173984728327202,0.5131842198522591,0.03543972517632768,0.21880734500586965
0.47327249932035675,0.380747725703227,0.4518274362081223,0.02144506311223441,0.0
0.5985147131363342,0.4815050867181809,0.4718136472660728,0.12670106587026136,0.0
0.5159528741058144,0.4150840872181277,0.4754433845173785,0.040509489588435914,0.0
0.5412139384145018,0.43540661345446674,0.4869104363127827,0.05430350210171919,0.0
0.7027530098574003,0.5653647964302785,0.5249345846693433,0.177818425188057,0.0
0.5763887847798856,0.463704777355418,0.5512612993992869,0.025127485380598755,0.0
0.5940993926812942,0.4779529614121012,0.553435834110719,0.04066355857057524,0.0
0.5514110769436641,0.44361021140117773,0.5238386207035465,0.027572456240117626,0.0
0.5765970646948296,0.46387233854699045,0.5124431256367881,0.06415393905804154,0.0
0.5458149390682494,0.43910811848040665,0.4338136944231983,0.1062711182367529,0.005730126408298168
0.5922304250304086,0.4764493769369637,0.5341171928684223,0.058113232161986286,0.0
0.6039986315440781,0.4859168990772108,0.5843761643050877,0.019622467238990433,0.0
0.5493194142761499,0.44192746878516265,0.5128486048592661,0.03647080941688381,0.0
0.5450209789989839,0.4384693776046826,0.5061588016521023,0.038862177346881716,0.0
0.5518863146325609,0.4439925401218952,0.5204687501068476,0.03141756452571329,0.0
0.6387393433955778,0.5138658017617423,0.521404333921484,0.11733500947409382,0.0
0.5676772488881583,0.45669634673052334,0.5031574175592365,0.05301880615968867,0.011501025169233162
0.6496067312661487,0.5226086153036166,0.4880311064071993,0.16157562485894927,0.0
0.5635633975783955,0.45338675335181916,0.5100524945962934,0.04347941448699659,0.010031488495105515
0.5134525109214405,0.41307254503629887,0.4596662790410914,0.05378623188034906,0.0
0.48396759922610205,0.3893519335773991,0.44579647145021706,0.038171127775885,0.0
0.6063247640087304,0.48778827264502356,0.5415657152420382,0.06475904876669213,0.0
0.5537623829484752,0.4455018370820483,0.4855704661509907,0.06819191679748456,0.0
0.5828012858492274,0.46886363446570345,0.5210080157796644,0.06179327006956303,0.0
0.5945184992915038,0.4782901326800148,0.5478950411136666,0.04662345817783716,0.0
0.6139541842208134,0.4939261412056444,0.5370144051590278,0.07693977906178556,0.0
0.5105781385999912,0.41076011250369293,0.48280098813779987,0.012144770603132543,0.015632379859058843
0.583960719068549,0.46979639849064764,0.508921275822474,0.06875697195114626,0.006282471294928611
0.5898967752541722,0.4745719556919815,0.46537469636606255,0.04948688967990804,0.07503518920820164
0.5379946309156949,0.43281668057167655,0.4959790621056067,0.042015568810088166,0.0
0.6281804704910198,0.5053711885100254,0.5314287400353729,0.09675173045564685,0.0
0.571686151980092,0.459921509267984,0.5000607909061147,0.03774903691810046,0.03387632415587682
0.5007577592505204,0.4028596173170436,0.4206183710693657,0.0801393881811546,0.0
0.4851379301037196,0.3902934647684424,0.436039263851484,0.04909866625223557,0.0
0.6370686514320688,0.5125217300770993,0.47566459056661203,0.16140406086545678,0.0
0.5999952409686455,0.48269617135927534,0.5406664785000346,0.05932876246861091,0.0
0.6886231250216853,0.5539973040799459,0.5050983759131558,0.14190308923812628,0.041621659870403255
0.5343761161818101,0.42990558546826624,0.5033493620986536,0.03102675408315661,0.0
0.5696937559398398,0.4583186266536011,0.46120843035787856,0.06616649778643297,0.042318827795528355
0.514940422876531,0.41426957020416916,0.5035051787011979,0.011435244175333068,0.0
0.4690368662222103,0.37734015887576816,0.435414199023812,0.03362266719839829,0.0
0.5483689544869569,0.4411628238847568,0.5094430292428863,0.03892592524407053,0.0
0.6422385448260979,0.5166809093125957,0.5356936883299975,0.010049905922541744,0.09649495057355864
0.4858532450286922,0.3908689356255829,0.4752081215955963,0.010645123433095934,0.0
0.5909820661870608,0.47544507224749044,0.5326538963632296,0.058328169823831266,0.0
0.50292958447047,0.4046068507064931,0.47800174137077395,0.024927843099696017,0.0
0.549996700141061,0.4424723452634835,0.5035336709052739,0.025383048496753064,0.021079980739033922
0.6462177861412814,0.519882208950661,0.4950466146906012,0.15117117145068032,0.0
0.5642846376002031,0.4539669909493634,0.5019197014927846,0.062364936107418445,0.0
0.584086384027084,0.4698974959497891,0.5469871566499965,0.03709922737708748,0.0
0.7007590636578834,0.5637606667127673,0.5261998357727573,0.17455922788512612,0.0
0.5633395806873495,0.45320669266297264,0.4792128258600632,0.08412675482728627,0.0
0.6297208049223021,0.506610387559992,0.42280469769126167,0.20691610723104042,0.0
0.7360219465825296,0.592129656025645,0.5266289922469939,0.012155052478744757,0.19723790185679105
0.7372589982236711,0.5931248640709434,0.5225092411366353,0.21474975708703584,0.0
0.7711529936565488,0.6203925833966935,0.5040819177514423,0.05878996891815402,0.20828110698695243
0.5307105166545732,0.4269566106486042,0.4826620176466646,0.04804849900790863,0.0
0.5735428014841336,0.4614151837939855,0.5493372594218714,0.024205542062262234,0.0
0.5550251402730947,0.4465177253497047,0.4483505421080506,0.012192198199400648,0.09448239996564349
0.509289033149006,0.40972302716837533,0.47615593632484055,0.03313309682416544,0.0
0.5227216933793875,0.4205296023237172,0.4570658083226249,0.016962023716249025,0.048693861340513615
0.5608535315188049,0.45120666610687854,0.5103447736200764,0.050508757898728565,0.0
0.4853234361430046,0.3904427043770472,0.4853234361430046,0.0,0.0
0.5960864934200955,0.4795515839564668,0.5665013826789626,0.029585110741132896,0.0
0.5198178325698654,0.4181934463024567,0.49963432675211134,0.0,0.020183505817754042
0.6136249297755854,0.4936612560044584,0.49200047313415973,0.12162445664142563,0.0
0.5641468844186511,0.4538561685148048,0.5165489840325717,0.04759790038607947,0.0
0.5620074088238053,0.45213496039875134,0.4776490652628,0.031290804120167985,0.053067539440837266
0.5819953512724314,0.46821526009867104,0.4676749688153271,0.024538815842212985,0.0897815666148913
0.5153820430597836,0.4146248536415959,0.5153820430597836,0.0,0.0
0.5335582526671443,0.42924761427071756,0.4846693930795575,0.0488888595875868,0.0
0.5432375053093853,0.4370345730214005,0.5292000734724603,0.01403743183692499,0.0
0.5246663695969345,0.42209409434073375,0.5092275124767434,0.015438857120191106,0.0
0.557499008279648,0.44850795216097683,0.5025993642686504,0.05489964401099767,0.0
0.5341215215774993,0.42970076410909813,0.5011548426157502,0.03296667896174907,0.0
0.5408412090675628,0.43510675269485427,0.49652283751122156,0.044318371556341274,0.0
0.6121153661136653,0.49244681203844376,0.5114551047423077,0.10066026137135767,0.0
0.5228717646301732,0.4206503346449743,0.4873460956662786,0.03552566896389451,0.0
0.46695452141986393,0.3756649124822805,0.4437874876349466,0.023167033784917378,0.0
0.6157984528153992,0.4954098552899887,0.5014360612154962,0.09777270458277174,0.016589687017131257
0.5688630126587659,0.4576502936839772,0.48549659317786004,0.08336641948090584,0.0
0.5305804174296265,0.4268519458221345,0.459524777471936,0.07105563995769051,0.0
0.6067188615734779,0.48810532413586294,0.5230354249666865,0.08368343660679133,0.0
0.5039901911252288,0.4054601087602466,0.4878428584229364,0.013869801546009228,0.0022775311562831186
0.5100303666664273,0.41031942998314075,0.4494811998763076,0.06054916679011973,0.0
0.5651491148395403,0.45466246288841017,0.49686689328165434,0.06828222155788595,0.0
0.5142790019814594,0.41373745709408405,0.47929781830106233,0.034981183680397016,0.0
0.525920919277303,0.4231033795585903,0.45066094169803067,0.07525997757927236,0.0
0.5486878987482031,0.4414194145429294,0.5085376721504047,0.011140865822463753,0.029009360775334683
0.5674478612750464,0.4565118043957748,0.4686117277518285,0.0988361335232179,0.0
0.5322867424382247,0.4282246842915518,0.5210835254089071,0.01120321702931759,0.0
0.5365634225605395,0.431665273449954,0.4729353658809768,0.06362805667956271,0.0
0.5664371934958119,0.45569872216738067,0.5292341078411074,0.03720308565470455,0.0
0.5416731078277048,0.4357760152473885,0.5120045481065196,0.029668559721185213,0.0
0.666636142098224,0.5363087763180212,0.5023638672132645,0.1642722748849594,0.0
0.5604334701869689,0.45086872676541645,0.4769720888518275,0.0834613813351413,0.0
0.924161663576727,0.7434880583474769,0.5269452938547523,0.027804849745791393,0.36941151997618327
0.5965404402369289,0.4799167841706093,0.5144104203254293,0.06408029246618988,0.0180497274453097
0.6297644286490673,0.5066454828481747,0.48836552046773923,0.14139890818132816,0.0
0.5790696252460297,0.46586151351043087,0.5167950304666228,0.06227459477940683,0.0
0.5611278008040528,0.45142731574686046,0.469314524064565,0.09181327673948783,0.0
0.47677724845916314,0.3835672963853967,0.46221130061999927,0.014565947839163854,0.0
0.6020290367111298,0.48433236003410396,0.49624716068968777,0.05981221562654304,0.04596966039489905
0.501235026051093,0.4032435784581044,0.501235026051093,0.0,0.0
0.6539569878517046,0.5261083967266964,0.5120808352778067,0.1418761525738979,0.0
0.543297265618432,0.4370826501900285,0.5010525108567664,0.01391174407162774,0.028333010690037803
0.6361668006217561,0.5117961911002028,0.5376731816868713,0.013792367232808007,0.08470125170207686
0.5048481527927953,0.4061503389218038,0.46191360866193465,0.042934544130860605,0.0
0.5726895485307466,0.4607287417929856,0.5164134344820455,0.056276114048701184,0.0
0.5880627107796882,0.47309645082225915,0.5059038748608843,0.08215883591880394,0.0
0.5958336171480647,0.47934814499561806,0.5414121161160986,0.04466231052492832,0.0097591905070378
0.5991091106362344,0.48198327950685055,0.502855601442452,0.09625350919378241,0.0
0.5469768393289701,0.44004286724015645,0.5086633104104343,0.03831352891853578,0.0
0.6315054654078232,0.5080461469205937,0.5547320118278646,0.0767734535799586,0.0
0.5799648363603793,0.4665817108519252,0.5235254037289236,0.04625584277862903,0.010183589852826675
0.5913808403628976,0.47576588607195114,0.5176614422853213,0.0737193980775763,0.0
0.5352735896364698,0.4306276028625399,0.4875535410010831,0.04772004863538662,0.0
0.5210913158148615,0.419217963573056,0.5032792065107445,0.011286570469933057,0.006525538834183874
0.48598721977872567,0.39097671831198477,0.4519914803204537,0.03399573945827196,0.0
0.8867738020635456,0.7134095237601225,0.4744634443609413,0.06573771578645195,0.34657264191615234
0.6486670370884766,0.5218526313376795,0.5188566802368598,0.023974968911195632,0.10583538794042108
0.4485669666421031,0.36087212466357194,0.4485669666421031,0.0,0.0
0.6261869257397814,0.5037673817576541,0.5018903236185938,0.1242966021211877,0.0
0.521221337145736,0.41932256573374466,0.4996351617481569,0.02158617539757917,0.0
0.5893069011352621,0.47409740196331834,0.5108898582992597,0.07841704283600236,0.0
0.49474297411903284,0.39802072267876193,0.4508029108813827,0.04394006323765015,0.0
0.5985807718001206,0.481558230913197,0.44184380570205917,0.15673696609806143,0.0
0.5780640101800931,0.4650524961898849,0.5334587904301842,0.044605219749908886,0.0
1.0046933159672076,0.8082757726956185,0.502427467161355,0.06962801020254553,0.43263783860330707
0.5484692763194061,0.4412435327989622,0.5115359278482235,0.03693334847118257,0.0
0.7999382446446205,0.6435503178165972,0.5499382446446205,0.25,0.0
0.5778072312261647,0.46484591752144955,0.5043338155586383,0.0734734156675264,0.0
0.47043507097357284,0.37846501459823934,0.4436159299071488,0.02681914106642405,0.0
0.5588918126657022,0.4496284632895574,0.4898419542551515,0.06904985841055075,0.0
0.572858209668636,0.4608644296784176,0.5242195361735259,0.04863867349511007,0.0
0.709095969749478,0.570467707663455,0.48652264604756523,0.03766294904043293,0.18491037466147986
0.5300205446722511,0.42640152818882604,0.4901129060111465,0.032171507125342856,0.007736131535761854
0.522302071401762,0.42019201644271753,0.4814077627474582,0.04089430865430379,0.0
0.6483025886580825,0.5215594325754274,0.5450516885406852,0.10325090011739735,0.0
0.5842202975822,0.4700052294048799,0.5377567027793451,0.046463594802854925,0.0
0.4853024121628123,0.3904257905849825,0.44774324447772973,0.03755916768508255,0.0
0.5789716860689696,0.46578272144248606,0.5595121872168979,0.01945949885207179,0.0
0.5154615636122964,0.41468882792609246,0.4764501734158494,0.039011390196447074,0.0
0.602796264845144,0.48494959506791835,0.5636685728527839,0.03912769199236006,0.0
0.5694778505231416,0.45814493074586743,0.46126468830029554,0.10821316222284608,0.0
